Host,Date,Time,Method,Endpoint,Protocol,Status Code,Content Size,No of Requests
179570259,2023-02-14,13:30:25,4,185,6,0,2406.0,129
179570259,2023-02-14,13:30:25,4,198,6,0,15022.0,129
179570259,2023-02-14,13:30:25,4,192,6,0,44342.0,129
179570259,2023-02-14,13:30:25,4,188,6,0,35445.0,129
179570259,2023-02-14,13:30:25,4,180,6,0,14690.0,129
179570259,2023-02-14,13:30:25,4,178,6,0,6330.0,129
179570259,2023-02-14,13:30:25,4,286,6,0,6789.0,129
179570259,2023-02-14,13:30:25,4,279,6,0,4212.0,129
179570259,2023-02-14,13:30:25,4,92,6,0,2729.0,129
179570259,2023-02-14,13:30:25,4,238,6,0,5487.0,129
179570259,2023-02-14,13:30:25,4,292,6,0,1629.0,129
179570259,2023-02-14,13:30:25,4,295,6,0,1636.0,129
179570259,2023-02-14,13:30:25,4,293,6,0,1588.0,129
179570259,2023-02-14,13:30:25,4,294,6,0,1642.0,129
179570259,2023-02-14,13:30:25,4,291,6,0,153088.0,129
179570259,2023-02-14,13:30:25,4,195,6,0,125268.0,129
179570259,2023-02-14,13:30:25,4,184,6,0,93260.0,129
179570259,2023-02-14,13:30:25,4,296,6,0,442343.0,129
179570259,2023-02-14,13:30:25,4,186,6,0,537868.0,129
2682217158,2023-02-14,13:35:08,4,10,6,0,5952.0,2
2372012600,2023-02-14,13:57:39,4,10,6,0,5952.0,18
1509467641,2023-02-14,14:06:42,11,570,0,6,150.0,11
1509467015,2023-02-14,15:12:22,0,0,0,6,150.0,1
3116218090,2023-02-14,15:26:20,4,395,6,6,150.0,4
1519889258,2023-02-14,15:46:30,3,552,6,6,150.0,48
1519889258,2023-02-14,15:46:30,12,498,0,6,150.0,48
1519889258,2023-02-14,15:46:30,4,561,6,6,248.0,48
1519889258,2023-02-14,15:46:30,0,0,0,6,150.0,48
2372012600,2023-02-14,15:50:58,4,10,6,0,5952.0,18
3337295911,2023-02-14,15:58:39,4,10,6,0,5952.0,1
3280283709,2023-02-14,16:33:11,4,277,6,7,548.0,1
179570415,2023-02-14,17:30:33,4,10,6,0,5952.0,36
179570415,2023-02-14,17:30:33,4,197,6,0,20309.0,36
179570415,2023-02-14,17:30:33,4,187,6,0,92208.0,36
179570415,2023-02-14,17:30:33,4,191,6,0,3351.0,36
179570415,2023-02-14,17:30:33,4,181,6,0,161409.0,36
179570415,2023-02-14,17:30:33,4,183,6,0,63235.0,36
179570415,2023-02-14,17:30:33,4,179,6,0,26053.0,36
179570415,2023-02-14,17:30:33,4,306,6,0,106323.0,36
179570415,2023-02-14,17:30:33,4,194,6,0,110438.0,36
179570415,2023-02-14,17:30:33,4,175,6,0,35417.0,36
179570415,2023-02-14,17:30:33,4,307,6,0,956.0,36
179570415,2023-02-14,17:30:33,4,189,6,0,2532.0,36
179570415,2023-02-14,17:30:33,4,182,6,0,84378.0,36
179570415,2023-02-14,17:30:33,4,193,6,0,5020.0,36
179570415,2023-02-14,17:30:33,4,199,6,0,9028.0,36
179570415,2023-02-14,17:30:33,4,185,6,0,2406.0,36
179570415,2023-02-14,17:30:33,4,190,6,0,89476.0,36
179570415,2023-02-14,17:30:33,4,198,6,0,15022.0,36
179570415,2023-02-14,17:30:33,4,192,6,0,44342.0,36
179570415,2023-02-14,17:30:33,4,188,6,0,35445.0,36
179570415,2023-02-14,17:30:33,4,180,6,0,14690.0,36
179570415,2023-02-14,17:30:33,4,178,6,0,6330.0,36
179570415,2023-02-14,17:30:33,4,286,6,0,6789.0,36
179570415,2023-02-14,17:30:33,4,92,6,0,2729.0,36
179570415,2023-02-14,17:30:33,4,279,6,0,4212.0,36
179570415,2023-02-14,17:30:33,4,238,6,0,5487.0,36
179570415,2023-02-14,17:30:33,4,292,6,0,1629.0,36
179570415,2023-02-14,17:30:33,4,293,6,0,1588.0,36
179570415,2023-02-14,17:30:33,4,295,6,0,1636.0,36
179570415,2023-02-14,17:30:33,4,294,6,0,1642.0,36
179570415,2023-02-14,17:30:33,4,186,6,0,537868.0,36
179570415,2023-02-14,17:30:33,4,291,6,0,153088.0,36
179570415,2023-02-14,17:30:33,4,296,6,0,442343.0,36
179570415,2023-02-14,17:30:33,4,184,6,0,93260.0,36
179570415,2023-02-14,17:30:33,4,195,6,0,125268.0,36
179570415,2023-02-14,17:30:34,4,177,6,0,491.0,36
856671222,2023-02-14,17:46:57,4,10,6,0,5952.0,1
2680938510,2023-02-14,18:40:58,4,322,6,6,248.0,1
2807990901,2023-02-14,19:26:10,4,10,6,0,5952.0,5
2727247324,2023-02-14,19:26:12,4,10,6,0,5952.0,15
2807990901,2023-02-14,19:26:12,8,8,7,6,150.0,5
2807990901,2023-02-14,19:26:14,4,177,6,0,491.0,5
2727247324,2023-02-14,19:26:14,8,8,7,6,150.0,15
2727247324,2023-02-14,19:26:15,4,177,6,0,491.0,15
2727247324,2023-02-14,19:26:16,4,176,6,0,1738.0,15
2727247324,2023-02-14,19:26:17,4,280,6,7,146.0,15
2807990901,2023-02-14,19:26:17,4,176,6,0,1738.0,5
2807990901,2023-02-14,19:26:18,4,280,6,7,146.0,5
3334959972,2023-02-14,19:29:36,4,321,6,6,248.0,2
3453099799,2023-02-14,19:45:03,4,10,6,0,5952.0,2
2319769669,2023-02-14,19:47:29,4,321,6,7,548.0,3
2372012839,2023-02-14,19:49:23,4,10,6,0,5952.0,2
883396698,2023-02-14,20:15:13,4,10,6,0,5952.0,19
575430711,2023-02-14,20:35:01,4,10,6,0,5952.0,2
1123632735,2023-02-14,20:39:16,4,400,6,7,146.0,6
1123632707,2023-02-14,20:39:17,4,10,6,0,5952.0,2
1123632735,2023-02-14,20:39:24,4,181,6,0,161409.0,6
1123632735,2023-02-14,20:39:24,4,194,6,0,110438.0,6
1123632735,2023-02-14,20:39:25,4,198,6,0,15022.0,6
1123632735,2023-02-14,20:39:26,4,191,6,0,3351.0,6
1123632731,2023-02-14,20:39:28,4,190,6,0,89476.0,8
1123632731,2023-02-14,20:39:29,4,180,6,0,14690.0,8
1123632731,2023-02-14,20:39:30,4,307,6,0,956.0,8
1123632731,2023-02-14,20:39:30,4,193,6,0,5020.0,8
1123632731,2023-02-14,20:39:31,4,197,6,0,20309.0,8
1123632731,2023-02-14,20:39:32,4,175,6,0,35417.0,8
1123632731,2023-02-14,20:39:33,4,189,6,0,2532.0,8
1123632731,2023-02-14,20:39:35,4,192,6,0,44342.0,8
1123632735,2023-02-14,21:01:45,4,265,6,0,548.0,6
1123632707,2023-02-14,21:03:38,4,450,6,0,62298.0,2
2680892503,2023-02-14,21:17:27,0,0,0,6,150.0,6
2680892503,2023-02-14,21:17:29,4,89,6,7,146.0,6
2680892503,2023-02-14,21:17:31,4,90,6,7,146.0,6
2680892503,2023-02-14,21:17:40,4,10,6,0,5952.0,6
2680892503,2023-02-14,21:17:41,4,10,6,6,650.0,6
2680892503,2023-02-14,21:17:41,4,386,6,6,650.0,6
402351690,2023-02-14,21:17:43,4,10,6,0,5952.0,5
676177853,2023-02-14,21:27:18,4,285,6,0,6398.0,7
1844273588,2023-02-14,21:37:43,4,16,6,6,650.0,73
1844273588,2023-02-14,21:37:43,4,16,6,7,548.0,73
402351690,2023-02-14,22:15:32,4,10,6,0,5952.0,5
1123085421,2023-02-14,22:29:05,4,10,6,0,5952.0,4
2148435626,2023-02-14,22:56:55,4,10,6,0,5952.0,5
3079201056,2023-02-14,23:23:16,4,10,6,0,5952.0,198
3079201056,2023-02-14,23:24:32,4,177,6,0,491.0,198
3079201056,2023-02-14,23:24:35,4,400,6,7,548.0,198
3079201056,2023-02-14,23:24:55,4,306,6,0,65081.0,198
3079201056,2023-02-14,23:24:58,4,307,6,0,956.0,198
3079201056,2023-02-14,23:25:19,4,190,6,0,65082.0,198
3079201056,2023-02-14,23:25:39,4,182,6,0,48698.0,198
3079201056,2023-02-14,23:25:41,4,189,6,0,2532.0,198
3079201056,2023-02-14,23:25:50,4,193,6,0,5020.0,198
3079201056,2023-02-14,23:25:57,4,199,6,0,9028.0,198
3079201056,2023-02-14,23:26:19,4,185,6,0,2406.0,198
3079201056,2023-02-14,23:26:26,4,198,6,0,15022.0,198
3079201056,2023-02-14,23:26:33,4,192,6,0,44342.0,198
3079201056,2023-02-14,23:26:42,4,188,6,0,35445.0,198
3079201056,2023-02-14,23:27:05,4,180,6,0,14690.0,198
3571475053,2023-02-14,23:27:13,4,488,6,7,146.0,2
3079201056,2023-02-14,23:27:23,4,178,6,0,6330.0,198
1123085421,2023-02-14,23:30:21,4,10,6,0,5952.0,4
3334956935,2023-02-15,00:02:02,4,337,6,7,146.0,1
2471374841,2023-02-15,00:30:15,4,80,6,7,548.0,6
2471374841,2023-02-15,00:30:18,4,392,6,7,548.0,6
2471374841,2023-02-15,00:30:21,4,487,6,7,548.0,6
1783332564,2023-02-15,00:41:11,4,10,6,0,5952.0,1
2556019923,2023-02-15,01:55:03,4,476,6,7,548.0,84
3335744868,2023-02-15,02:27:51,4,10,6,0,5952.0,1
2990463094,2023-02-15,02:46:13,4,85,6,6,248.0,2
2990463094,2023-02-15,02:46:14,4,87,6,6,248.0,2
1509467641,2023-02-15,02:54:33,11,570,0,6,150.0,11
1020873542,2023-02-15,02:56:40,0,0,0,6,150.0,11
3245749698,2023-02-15,03:26:53,4,10,6,0,5952.0,5
2556019923,2023-02-15,03:27:55,4,425,6,7,548.0,84
3562523896,2023-02-20,03:36:55,7,214,6,3,169.0,132
3562523896,2023-02-20,03:36:55,0,1,1,6,0.0,132
3240141471,2023-02-20,03:37:57,4,10,6,3,169.0,80
3562523896,2023-02-20,03:42:05,7,214,6,3,169.0,132
3562523896,2023-02-20,03:42:05,0,1,1,6,0.0,132
3562523896,2023-02-20,04:11:26,7,214,6,3,169.0,132
3562523896,2023-02-20,04:11:26,0,1,1,6,0.0,132
3562523896,2023-02-20,05:03:23,7,214,6,3,169.0,132
3562523896,2023-02-20,05:03:23,0,1,1,6,0.0,132
1509467126,2023-02-20,05:12:11,0,1,1,6,157.0,2
3562523896,2023-02-20,05:17:56,7,214,6,3,169.0,132
3562523896,2023-02-20,05:17:56,0,1,1,6,0.0,132
1835192372,2023-02-20,05:19:03,7,214,6,3,169.0,16
1835192372,2023-02-20,05:19:03,0,1,1,6,0.0,16
3562523896,2023-02-20,05:26:31,7,214,6,3,169.0,132
3562523896,2023-02-20,05:26:31,0,1,1,6,0.0,132
3165039546,2023-02-20,05:29:36,7,214,6,3,169.0,6
3165039546,2023-02-20,05:29:37,0,1,1,6,0.0,6
2680938511,2023-02-20,06:08:04,4,384,6,3,169.0,1
3240763672,2023-02-20,06:11:49,7,214,6,3,169.0,197
3240763672,2023-02-20,06:11:49,0,1,1,6,0.0,197
883396664,2023-02-20,06:22:20,4,400,6,3,169.0,2
3475901711,2023-02-20,06:22:28,4,10,6,3,169.0,11
3240763672,2023-02-20,06:24:07,7,214,6,3,169.0,197
3240763672,2023-02-20,06:24:07,0,1,1,6,0.0,197
2733872141,2023-02-20,06:25:28,4,96,6,3,169.0,1
3240763672,2023-02-20,06:28:58,7,214,6,3,169.0,197
3240763672,2023-02-20,06:28:58,0,1,1,6,0.0,197
3562523896,2023-02-20,06:35:06,7,214,6,3,169.0,132
3562523896,2023-02-20,06:35:06,0,1,1,6,0.0,132
3237077010,2023-02-20,06:47:15,4,289,6,3,169.0,1
3240141471,2023-02-20,06:49:20,4,10,6,3,169.0,80
3562523896,2023-02-20,06:51:43,7,214,6,3,169.0,132
3562523896,2023-02-20,06:51:43,0,1,1,6,0.0,132
3562523896,2023-02-20,06:54:20,7,214,6,3,169.0,132
3562523896,2023-02-20,06:54:20,0,1,1,6,0.0,132
993076494,2023-02-20,06:56:05,4,409,6,3,169.0,1
3240141471,2023-02-20,07:03:43,4,10,6,3,169.0,80
3562523896,2023-02-20,07:03:47,7,214,6,3,169.0,132
3562523896,2023-02-20,07:03:47,0,1,1,6,0.0,132
3562523896,2023-02-20,07:11:22,7,214,6,3,169.0,132
3562523896,2023-02-20,07:11:23,0,1,1,6,0.0,132
1191634967,2023-02-20,07:12:59,4,10,6,3,169.0,1
3562523896,2023-02-20,07:15:32,7,214,6,3,169.0,132
3562523896,2023-02-20,07:15:32,0,1,1,6,0.0,132
3240763672,2023-02-20,07:15:39,7,214,6,3,169.0,197
3240763672,2023-02-20,07:15:39,0,1,1,6,0.0,197
3562523896,2023-02-20,07:24:22,7,214,6,3,169.0,132
3562523896,2023-02-20,07:24:23,0,1,1,6,0.0,132
1583758602,2023-02-20,07:34:06,4,10,6,3,169.0,50
2415145644,2023-02-20,07:36:33,4,564,6,3,169.0,62
2415145644,2023-02-20,07:36:34,3,568,6,6,157.0,62
3562523896,2023-02-20,07:38:16,7,214,6,3,169.0,132
3562523896,2023-02-20,07:38:16,0,1,1,6,0.0,132
3245749698,2023-02-20,07:41:57,4,10,6,3,169.0,5
2671865848,2023-02-20,07:43:41,4,10,5,3,169.0,4
3240763672,2023-02-20,07:46:11,7,214,6,3,169.0,197
3240763672,2023-02-20,07:46:11,0,1,1,6,0.0,197
3240763672,2023-02-20,08:01:42,7,214,6,3,169.0,197
3240763672,2023-02-20,08:01:42,0,1,1,6,0.0,197
623701735,2023-02-20,08:16:10,7,214,6,3,169.0,20
623701735,2023-02-20,08:16:10,0,1,1,6,0.0,20
3119963234,2023-02-20,08:31:29,4,10,6,3,169.0,45
3562523896,2023-02-20,08:59:22,7,214,6,3,169.0,132
3562523896,2023-02-20,08:59:22,0,1,1,6,0.0,132
3562523896,2023-02-20,09:00:51,7,214,6,3,169.0,132
3562523896,2023-02-20,09:00:51,0,1,1,6,0.0,132
3562523896,2023-02-20,09:06:33,7,214,6,3,169.0,132
3562523896,2023-02-20,09:06:33,0,1,1,6,0.0,132
3562523896,2023-02-20,09:09:00,7,214,6,3,169.0,132
3562523896,2023-02-20,09:09:00,0,1,1,6,0.0,132
3562523896,2023-02-20,09:12:17,7,214,6,3,169.0,132
3562523896,2023-02-20,09:12:17,0,1,1,6,0.0,132
3562523896,2023-02-20,09:16:45,7,214,6,3,169.0,132
3562523896,2023-02-20,09:16:45,0,1,1,6,0.0,132
3562523896,2023-02-20,09:18:59,7,214,6,3,169.0,132
3562523896,2023-02-20,09:19:00,0,1,1,6,0.0,132
1476083723,2023-02-20,09:31:58,13,504,9,6,157.0,6
1754805453,2023-02-20,09:37:28,4,10,5,3,169.0,1
3562523896,2023-02-20,09:43:19,7,214,6,3,169.0,132
3562523896,2023-02-20,09:43:19,0,1,1,6,0.0,132
3562523896,2023-02-20,09:47:12,7,214,6,3,169.0,132
3562523896,2023-02-20,09:47:12,0,1,1,6,0.0,132
754101383,2023-02-20,09:52:27,4,10,6,3,169.0,1
3562523896,2023-02-20,09:53:09,7,214,6,3,169.0,132
3562523896,2023-02-20,09:53:09,0,1,1,6,0.0,132
3118498007,2023-02-20,10:00:20,4,10,6,3,169.0,2
3562523896,2023-02-20,10:02:51,7,214,6,3,169.0,132
3562523896,2023-02-20,10:02:51,0,1,1,6,0.0,132
3165039546,2023-02-20,10:07:56,7,214,6,3,169.0,6
3165039546,2023-02-20,10:07:56,0,1,1,6,0.0,6
3562523896,2023-02-20,10:11:02,7,214,6,3,169.0,132
3562523896,2023-02-20,10:11:02,0,1,1,6,0.0,132
1551247212,2023-02-20,10:12:30,4,40,6,3,169.0,2
3562523896,2023-02-20,10:19:23,7,214,6,3,169.0,132
3562523896,2023-02-20,10:19:23,0,1,1,6,0.0,132
3562523896,2023-02-20,10:33:19,7,214,6,3,169.0,132
3562523896,2023-02-20,10:33:19,0,1,1,6,0.0,132
1607985713,2023-02-20,10:37:31,4,10,6,3,169.0,1
3562523896,2023-02-20,10:39:33,7,214,6,3,169.0,132
3562523896,2023-02-20,10:39:33,0,1,1,6,0.0,132
3562523896,2023-02-20,10:44:40,7,214,6,3,169.0,132
3562523896,2023-02-20,10:44:40,0,1,1,6,0.0,132
3562523896,2023-02-20,10:47:26,7,214,6,3,169.0,132
3562523896,2023-02-20,10:47:27,0,1,1,6,0.0,132
3562523896,2023-02-20,10:52:07,7,214,6,3,169.0,132
3562523896,2023-02-20,10:52:07,0,1,1,6,0.0,132
3240763672,2023-02-20,10:59:17,7,214,6,3,169.0,197
3240763672,2023-02-20,10:59:17,0,1,1,6,0.0,197
1506830226,2023-02-20,11:00:35,4,564,6,3,169.0,4
1506830226,2023-02-20,11:00:35,3,568,6,6,157.0,4
3562523896,2023-02-20,11:02:42,7,214,6,3,169.0,132
3562523896,2023-02-20,11:02:42,0,1,1,6,0.0,132
3562523896,2023-02-20,11:05:26,7,214,6,3,169.0,132
3562523896,2023-02-20,11:05:27,0,1,1,6,0.0,132
1551247186,2023-02-20,11:08:49,4,10,6,3,169.0,16
3562523896,2023-02-20,11:12:26,7,214,6,3,169.0,132
3562523896,2023-02-20,11:12:26,0,1,1,6,0.0,132
3562523896,2023-02-20,11:20:47,7,214,6,3,169.0,132
3562523896,2023-02-20,11:20:47,0,1,1,6,0.0,132
3005985266,2023-02-20,11:33:31,4,10,6,3,169.0,35
3562523896,2023-02-20,11:41:29,7,214,6,3,169.0,132
3562523896,2023-02-20,11:41:29,0,1,1,6,0.0,132
3240763672,2023-02-20,11:51:58,7,214,6,3,169.0,197
3240763672,2023-02-20,11:51:58,0,1,1,6,0.0,197
3562523896,2023-02-20,11:56:36,7,214,6,3,169.0,132
3562523896,2023-02-20,11:56:36,0,1,1,6,0.0,132
2733872145,2023-02-20,12:00:54,4,10,6,3,169.0,1
3240763672,2023-02-20,12:03:36,7,214,6,3,169.0,197
3240763672,2023-02-20,12:03:36,0,1,1,6,0.0,197
3562523896,2023-02-20,12:16:10,7,214,6,3,169.0,132
3562523896,2023-02-20,12:16:10,0,1,1,6,0.0,132
3562523896,2023-02-20,12:28:11,7,214,6,3,169.0,132
3562523896,2023-02-20,12:28:11,0,1,1,6,0.0,132
3265597513,2023-02-20,12:30:37,10,571,0,6,157.0,4
3265597513,2023-02-20,12:30:37,10,571,0,6,157.0,4
3562523896,2023-02-20,12:39:27,7,214,6,3,169.0,132
3562523896,2023-02-20,12:39:27,0,1,1,6,0.0,132
3240763672,2023-02-20,12:48:15,7,214,6,3,169.0,197
3240763672,2023-02-20,12:48:15,0,1,1,6,0.0,197
1509467641,2023-02-20,12:51:28,11,570,0,6,157.0,11
3240763672,2023-02-20,12:59:52,7,214,6,3,169.0,197
3240763672,2023-02-20,12:59:53,0,1,1,6,0.0,197
3562523896,2023-02-20,13:04:05,7,214,6,3,169.0,132
3562523896,2023-02-20,13:04:05,0,1,1,6,0.0,132
3562523896,2023-02-20,13:13:13,7,214,6,3,169.0,132
3562523896,2023-02-20,13:13:13,0,1,1,6,0.0,132
3451484199,2023-02-20,13:22:07,4,10,6,3,169.0,1
3562523896,2023-02-20,13:22:36,7,214,6,3,169.0,132
3562523896,2023-02-20,13:22:36,0,1,1,6,0.0,132
3079201056,2023-02-20,13:29:09,4,10,6,3,169.0,198
3240763672,2023-02-20,13:29:45,7,214,6,3,169.0,197
3240763672,2023-02-20,13:29:45,0,1,1,6,0.0,197
3079201056,2023-02-20,13:35:39,4,177,6,3,169.0,198
3079201056,2023-02-20,13:35:46,4,400,6,3,169.0,198
3079201056,2023-02-20,13:35:47,4,306,6,3,169.0,198
3079201056,2023-02-20,13:35:47,4,307,6,3,169.0,198
3079201056,2023-02-20,13:35:49,4,190,6,3,169.0,198
3079201056,2023-02-20,13:35:52,4,182,6,3,169.0,198
3079201056,2023-02-20,13:35:53,4,189,6,3,169.0,198
3079201056,2023-02-20,13:35:54,4,193,6,3,169.0,198
3079201056,2023-02-20,13:35:54,4,199,6,3,169.0,198
3079201056,2023-02-20,13:35:55,4,185,6,3,169.0,198
3079201056,2023-02-20,13:35:57,4,198,6,3,169.0,198
3079201056,2023-02-20,13:36:00,4,192,6,3,169.0,198
3079201056,2023-02-20,13:36:01,4,188,6,3,169.0,198
3079201056,2023-02-20,13:36:03,4,180,6,3,169.0,198
3079201056,2023-02-20,13:36:04,4,178,6,3,169.0,198
3562523896,2023-02-20,13:38:06,7,214,6,3,169.0,132
3562523896,2023-02-20,13:38:06,0,1,1,6,0.0,132
3240763672,2023-02-20,13:41:11,7,214,6,3,169.0,197
3240763672,2023-02-20,13:41:11,0,1,1,6,0.0,197
995719615,2023-02-20,13:42:49,4,10,6,3,169.0,1
1540153894,2023-02-20,13:43:33,4,10,6,3,169.0,1
2961577923,2023-02-20,13:51:36,4,10,5,3,169.0,1
3562523896,2023-02-20,13:53:35,7,214,6,3,169.0,132
3562523896,2023-02-20,13:53:35,0,1,1,6,0.0,132
1739777417,2023-02-20,14:10:02,7,220,6,6,157.0,1
1540153875,2023-02-20,14:25:05,4,10,6,3,169.0,1
3562523896,2023-02-20,14:25:06,7,214,6,3,169.0,132
3562523896,2023-02-20,14:25:06,0,1,1,6,0.0,132
3562523896,2023-02-20,14:31:50,7,214,6,3,169.0,132
3562523896,2023-02-20,14:31:51,0,1,1,6,0.0,132
3240763672,2023-02-20,14:37:29,7,214,6,3,169.0,197
3240763672,2023-02-20,14:37:29,0,1,1,6,0.0,197
3240763672,2023-02-20,14:48:04,7,214,6,3,169.0,197
3240763672,2023-02-20,14:48:04,0,1,1,6,0.0,197
3005985266,2023-02-20,15:06:43,7,214,6,3,169.0,35
3005985266,2023-02-20,15:06:44,0,1,1,6,0.0,35
3240763672,2023-02-20,15:07:10,7,214,6,3,169.0,197
3240763672,2023-02-20,15:07:11,0,1,1,6,0.0,197
3240763672,2023-02-20,15:18:52,7,214,6,3,169.0,197
3240763672,2023-02-20,15:18:52,0,1,1,6,0.0,197
1905165111,2023-02-20,15:24:58,4,10,6,3,169.0,6
3240763672,2023-02-20,15:29:55,7,214,6,3,169.0,197
3240763672,2023-02-20,15:29:55,0,1,1,6,0.0,197
3240763672,2023-02-20,16:01:42,7,214,6,3,169.0,197
3240763672,2023-02-20,16:01:43,0,1,1,6,0.0,197
3475901711,2023-02-20,16:05:50,4,10,6,3,169.0,11
3005985266,2023-02-20,16:14:08,4,10,6,3,169.0,35
3280283664,2023-02-20,16:18:02,4,10,6,3,169.0,14
2415145644,2023-02-20,16:24:34,4,564,6,3,169.0,62
2415145644,2023-02-20,16:24:34,3,568,6,6,157.0,62
3240763672,2023-02-20,16:24:50,7,214,6,3,169.0,197
3240763672,2023-02-20,16:24:50,0,1,1,6,0.0,197
3280283664,2023-02-20,16:24:53,4,10,6,3,169.0,14
3240141471,2023-02-20,16:31:43,4,10,6,3,169.0,80
1583758602,2023-02-20,16:34:53,4,176,6,3,169.0,50
1583758602,2023-02-20,16:34:54,4,177,6,3,169.0,50
1583758602,2023-02-20,16:34:55,4,10,6,3,169.0,50
3240763672,2023-02-20,16:35:34,7,214,6,3,169.0,197
3240763672,2023-02-20,16:35:34,0,1,1,6,0.0,197
3280283664,2023-02-20,16:36:55,4,10,6,3,169.0,14
3280283664,2023-02-20,16:37:30,4,10,6,3,169.0,14
3280283664,2023-02-20,16:41:53,4,10,6,3,169.0,14
3240763672,2023-02-20,16:45:55,7,214,6,3,169.0,197
3240763672,2023-02-20,16:45:56,0,1,1,6,0.0,197
3280283664,2023-02-20,16:47:48,4,10,6,3,169.0,14
1583758602,2023-02-20,16:49:10,4,176,6,3,169.0,50
1583758602,2023-02-20,16:49:11,4,177,6,3,169.0,50
1583758602,2023-02-20,16:49:12,4,10,6,3,169.0,50
720078206,2023-02-20,16:51:41,4,215,5,3,169.0,1
1334430210,2023-02-20,17:13:57,4,564,6,3,169.0,4
1334430210,2023-02-20,17:13:57,3,568,6,6,157.0,4
3240141471,2023-02-20,17:17:32,4,10,6,3,169.0,80
179700482,2023-02-20,17:22:31,4,10,6,3,169.0,38
1519889258,2023-02-20,17:32:42,3,552,6,6,157.0,48
1519889258,2023-02-20,17:32:43,0,1,1,6,157.0,48
1519889258,2023-02-20,17:32:52,4,561,6,3,169.0,48
1519889258,2023-02-20,17:32:53,0,1,1,6,157.0,48
3240763672,2023-02-20,17:39:27,7,214,6,3,169.0,197
3240763672,2023-02-20,17:39:27,0,1,1,6,0.0,197
3114168639,2023-02-20,18:00:14,4,283,6,3,169.0,2
3240763672,2023-02-20,18:01:08,7,214,6,3,169.0,197
3240763672,2023-02-20,18:01:09,0,1,1,6,0.0,197
3260520396,2023-02-20,18:05:29,4,10,6,3,169.0,3
3240763672,2023-02-20,18:11:04,7,214,6,3,169.0,197
3240763672,2023-02-20,18:11:04,0,1,1,6,0.0,197
1560237495,2023-02-20,18:11:30,11,570,0,6,157.0,6
3240763672,2023-02-20,18:25:04,7,214,6,3,169.0,197
3240763672,2023-02-20,18:25:05,0,1,1,6,0.0,197
3240763672,2023-02-20,18:35:35,7,214,6,3,169.0,197
3240763672,2023-02-20,18:35:35,0,1,1,6,0.0,197
2807990828,2023-02-20,18:37:42,4,10,6,3,169.0,8
2807990828,2023-02-20,18:37:42,4,10,6,3,169.0,8
2807990828,2023-02-20,18:37:43,8,8,7,6,157.0,8
3165039546,2023-02-20,18:41:41,7,214,6,3,169.0,6
3165039546,2023-02-20,18:41:41,0,1,1,6,0.0,6
3240763672,2023-02-20,18:44:55,7,214,6,3,169.0,197
3240763672,2023-02-20,18:44:55,0,1,1,6,0.0,197
3115618127,2023-02-20,18:53:42,4,10,6,3,169.0,4
3240763672,2023-02-20,18:56:31,7,214,6,3,169.0,197
3240763672,2023-02-20,18:56:32,0,1,1,6,0.0,197
760196117,2023-02-20,19:06:29,18,534,15,6,157.0,3
3240763672,2023-02-20,19:16:55,7,214,6,3,169.0,197
3240763672,2023-02-20,19:16:56,0,1,1,6,0.0,197
1020873542,2023-02-20,19:28:41,4,10,6,3,169.0,11
3240141471,2023-02-20,19:38:15,4,10,6,3,169.0,80
3240763672,2023-02-20,19:40:53,7,214,6,3,169.0,197
3240763672,2023-02-20,19:40:53,0,1,1,6,0.0,197
3240763672,2023-02-20,19:49:53,7,214,6,3,169.0,197
3240763672,2023-02-20,19:49:54,0,1,1,6,0.0,197
1123085421,2023-02-20,20:17:04,4,10,6,3,169.0,4
3240763672,2023-02-20,20:35:03,7,214,6,3,169.0,197
3240763672,2023-02-20,20:35:03,0,1,1,6,0.0,197
1476083723,2023-02-20,20:43:37,13,504,9,6,157.0,6
861009154,2023-02-20,21:03:07,7,401,6,3,169.0,2
3240763672,2023-02-20,21:05:06,7,214,6,3,169.0,197
3240763672,2023-02-20,21:05:06,0,1,1,6,0.0,197
3240763672,2023-02-20,21:17:08,7,214,6,3,169.0,197
3240763672,2023-02-20,21:17:08,0,1,1,6,0.0,197
2461939992,2023-02-20,21:24:38,4,85,6,3,169.0,4
2461939992,2023-02-20,21:24:41,0,1,1,6,157.0,4
2461939992,2023-02-20,21:24:42,4,87,6,3,169.0,4
2461939992,2023-02-20,21:24:44,0,1,1,6,157.0,4
3453099933,2023-02-20,21:49:47,4,10,6,3,169.0,2
1592274786,2023-02-20,21:56:02,10,571,0,6,157.0,4
1592274786,2023-02-20,21:56:02,10,571,0,6,157.0,4
3240763672,2023-02-20,21:58:31,7,214,6,3,169.0,197
3240763672,2023-02-20,21:58:31,0,1,1,6,0.0,197
3240763672,2023-02-20,22:12:43,7,214,6,3,169.0,197
3240763672,2023-02-20,22:12:43,0,1,1,6,0.0,197
1020873542,2023-02-20,22:19:31,0,1,1,6,157.0,11
761244064,2023-02-20,22:22:16,7,214,6,3,169.0,30
761244064,2023-02-20,22:22:16,0,1,1,6,0.0,30
3240763672,2023-02-20,22:34:14,7,214,6,3,169.0,197
3240763672,2023-02-20,22:34:14,0,1,1,6,0.0,197
2415145644,2023-02-20,22:37:35,4,564,6,3,169.0,62
2415145644,2023-02-20,22:37:35,3,568,6,6,157.0,62
3240763672,2023-02-20,22:41:56,7,214,6,3,169.0,197
